wav_filename,wav_filesize,transcript
Z288Mm_028_05.wav,1962924, sumažink šriftą  surikiuok pagal datą  surikiuok pagal pavadinimą  suskleisk elementus   suskleisk langą  šalink  šešta funkcija  taikyk  taip  tęsk  
Z288Mm_029_01.wav,2020524, tikrink paštą   tyliau  tolesnė programa  tolesnis  tolesnis elementas  tolesnis laiškas  tolesnis neskaitytas laiškas  toliau  trečia funkcija  užmigdyk kompiuterį  
Z288Mm_029_02.wav,2302764,  užrakink kompiuterį  užverk  užverk dokumentą  užverk langą  valdymo skydelis  visas ekranas  vykdyk antrą funkciją  vykdyk aštuntą funkciją  vykdyk dešimtą funkciją   vykdyk devintą funkciją  
Z288Mm_029_04.wav,1900188, užbaik programos darbą  užmigdyk kompiuterį  užrakink kompiuterį  užverk  užverk dokumentą  užverk langą  valdymo skydelis  visas ekranas  vykdyk  vykdyk antrą funkciją 
Z288Mm_029_05.wav,2309804, vykdyk aštuntą funkciją  vykdyk devintą funkciją  vykdyk dešimtą funkciją  vykdyk ketvirtą funkciją    vykdyk penktą funkciją  vykdyk pirmą funkciją  vykdyk septintą funkciją  vykdyk trečią funkciją  vykdyk šeštą funkciją  vykdyti 
Z288Mm_030_01.wav,2233514, į dešinę  į kairę  į pabaigą  į pradžią  į puslapio apačią  į puslapio dešinę  į puslapio kairę  į puslapio viršų  įdėk  įjunk naršytuvą 
Z288Mm_030_02.wav,2371516, įjunk abipusę lygiuotę  įjunk centrinę lygiuotę  įjunk dešininę lygiuotę  įjunk garsą  įjunk kairinę lygiuotę  įjunk kursyvą  įjunk miego būseną  įjunk miego režimą  įjunk pabraukimą  įjunk pusjuodį  
Z288Mm_030_03.wav,2485164,   įjunk spaudinio peržiūrą  įrašyk  įrašyk dokumentą  įrašyk ir užverk  įrašyk ir užverk adresatą  įrašyk ir užverk kontaktą  įrašyk ir užverk laišką  įrašyk ir užverk paskyrą  įrašyk ir užverk susitikimą  įrašyk ir užverk įvykį  
Z288Mm_030_04.wav,2638616, įrašyk kitu vardu  įrašyk kitu vardu dokumentą  įrašyk laišką  įterpk euro ženklą  įterpk lentelę  įterpk paveikslą  įterpti lentelę  įterpti paveikslą  šešta funkcija  šiandiena   šiukšliadėžė  žemyn 
Z288Mm_031_02_T.wav,2453164, atstatyk veiksmą  atšauk veiksmą  atverk adresyną  atverk atsiuntimų aplanką  atverk atsiuntima žurnalą  atverk kortelę  atverk langą  atverk naują kortelę  atverk naują langą  atverk paieškos tinklalapį  
Z288Mm_031_03.wav,2183724,  atverk pradžios tinklalapį   atverk saitą  atverk žurnalą  aukštyn  dešinėn  eik aukštyn  eik dešinėn  eik į dešinę  eik į kairę  eik kairėn 
Z288Mm_031_04_T.wav,2481964,  eik žemyn  grąžink  grąžink veiksmą  grįžk atgal  grįžk iš viso ekrano  išjunk visą ekraną  iškirpk tėkstą  išvalyk naršymo žurnalą  į adreso juostą  į ankstesnę kortelę 
Z288Mm_032_01.wav,2575404, įrašyk adresą  įrašyk į adresyną  įrašyk tinklalapio adresą  įtrauk į adresyną  kairėn  kitas laukas  kopijuok tekstą   naršymo žurnalas  naujienos  normalus ekranas   
Z288Mm_032_03.wav,2782764,  pereik į galinę kortelę  pereik į kitą elementą  pereik į kitą lauką  pereik į kortelę  pereik į pradžios kortelę  pereik į tolesnę kortelę  pereik į tolesnį elementą  pereik į tolesnį lauką  pereik pirmyn  pradžios kortelė  
Z288Mm_032_06.wav,1237956,  tolesnis teksto fragmentas   tolesnis tinklalapis  vėlesnis tinklalapis  vietinis meniu  žemyn 
Z288Mm_066_03.wav,2457004,   protistai  pulsuojančioji vakuolė  ribosomos  rodyk  rodyk rezultatus  rodyk skyriaus turinį  rodyk teisingą atsakymą  rodyk turinį  rodyk veiklų sąrašą  sandara 
Z289Vl_025_01.wav,2132524,    abipusė lygiuotė    ankstesnė programa    ankstesnis   ankstesnis elementas   ankstesnis laiškas    ankstesnis neskaitytas laiškas  antra funkcija    anuliuok veiksmą  aplankų medis   aštunta funkcija   
Z289Vl_025_02.wav,1875884,  atgal   atkurk mastelį   atsakyk   atsakyk į laišką  atsakyk visiems  atsakyk visiems į laišką  atsisakyk    atstatyk langus   atšauk veiksmą   atverk  
Z289Vl_025_03.wav,2125484, atverk administratoriaus teisėmis  atverk aplanką    atverk diską     atverk dokumentą   atverk dokumentų aplanką  atverk failą  atverk kompiuterio aplanką  atverk laišką   atverk muzikos aplanką   atverk paveikslų aplanką  
Z289Vl_025_05.wav,2265004, didink mastelį   didink šriftą  eik atgal   eik aukštyn  eik į dešinę  eik į kairę  eik į pabaigą  eik į pradžią    eik į viršaplankį  eik toliau  eik žemyn 
Z289Vl_026_01.wav,1785644, failų sąrašas  garsiau  gerai  grąžink langus  grąžink veiksmą  grok    išeik iš viso ekrano  išeiti iš sistemos  išjunk garsą  išjunk kompiuterį  
Z289Vl_026_02.wav,2086444, išjunk kursyvą   išjunk pabraukimą  išjunk programą    išjunk pusjuodį  išjunk spaudinio peržiūrą   išjunk visą ekraną  iškirpk  išsiųsk  išsiųsk laišką  išskleisk elementus 
Z289Vl_026_03.wav,1818924,     išskleisk langą   į dešinę  į kairę  į pabaigą  į pradžią   į puslapio apačią    į puslapio viršų   įdėk   įjunk abipusę lygiuotę  įjunk centrinę lygiuotę 
Z289Vl_026_04_T.wav,1972524,  įjunk dešinę lygiuotę  įjunk garsą  įjunk kairinę lygiuotę  įjunk kursyvą  įjunk miego būseną  įjunk miego režimą  įjunk naršytuvą  įjunk pabraukimą   įjunk pusjuodį  įjunk spaudinio peržiūrą   
Z289Vl_026_05.wav,2161324, įklijuok   įrašyk  įrašyk dokumentą   įrašyk ir užverk    įrašyk ir užverk laišką  įrašyk kitu vardu    įrašyk kitu vardu dokumentą  įrašyk laišką  įterpk euro ženklą  
Z289Vl_027_01.wav,2063404, įterpk lentelę  įterpk paveikslą  įterpti lentelę  įterpti paveikslą  kairinė lygiuotė  ketvirta funkcija  kopijuok  kursyvas    mano dokumentai  mano kompiuteris  mano muzika  
Z289Vl_027_04.wav,1948204,   paleisk pašto programą   paleisk pateikčių rengyklę   paleisk rašyklę    paleisk skaičiuoklę  pauzė  pažymėk viską   penkta funkcija  perdaryk veiksmą    pereik į ankstesnį elementą    pereik į aplankų medį  
Z289Vl_027_05_T.wav,2181164, pereik į failų sąrašą   pereik į naršymo sritį  pereik į tolesnį elementą     perjunk ankstesnę programą    perjunk į tolesnę programą   perjunk programą    persiųsk     persiųsk laišką   pirma funkcija    pridėk priedą 
Z289Vl_028_02.wav,1947352,  rodyk failų tvarkytuvę   rodyk išklotines    rodyk išsamią informaciją    rodyk komandas   rodyk leistuvę  rodyk mažas piktogramas   rodyk padidintas piktogramas   rodyk paštą   rodyk pašto programą   rodyk pateikčių rengyklę 
Z289Vl_028_03.wav,2111404,  rodyk rašyklę     rodyk savybės   rodyk sąrašą    rodyk skaičiuoklę   rodyk tolesnį laišką    rodyk tolesnį neskaitytą laišką    rodyk turinį   rodyk vidutines piktogramas  rodyk visame ekrane  septinta funkcija 
Z289Vl_028_05.wav,2188204,   sumažink šriftą    surikiuok pagal datą  surikiuok pagal pavadinimą  suskleisk elementus    suskleisk langą  šalink  šešta funkcija    taikyk  taip  tęsk 
Z289Vl_029_02.wav,2235564,   užrakink kompiuterį   užverk  užverk dokumentą  užverk langą  valdymo skydelis  visas ekranas   vykdyk antrą funkciją  vykdyk aštuntą funkciją  vykdyk dešimtą funkciją  vykdyk devintą funkciją 
Z289Vl_029_05.wav,2310444, vykdyk aštuntą funkciją  vykdyk devintą funkciją  vykdyk dešimtą funkciją  vykdyk ketvirtą funkciją   vykdyk penktą funkciją  vykdyk pirmą funkciją  vykdyk septintą funkciją   vykdyk trečią funkciją   vykdyk šeštą funkciją  vykdyti  
Z289Vl_030_02.wav,2268204, įjunk abipusę lygiuotę  įjunk centrinę lygiuotę  įjunk dešininę lygiuotę   įjunk garsą    įjunk kairinę lygiuotę   įjunk kursyvą   įjunk miego būseną   įjunk miego režimą  įjunk pabraukimą  įjunk pusjuodį 
Z289Vl_030_03.wav,2477484, įjunk spaudinio peržiūrą   įrašyk   įrašyk dokumentą  įrašyk ir užverk   įrašyk ir užverk adresatą   įrašyk ir užverk kontaktą  įrašyk ir užverk laišką   įrašyk ir užverk paskyrą     įrašyk ir užverk susitikimą   įrašyk ir užverk įvykį    
Z289Vl_031_02.wav,2292524, atstatyk veiksmą   atšauk veiksmą  atverk adresyną  atverk atsiuntimų aplanką  atverk atsiuntimų žurnalą  atverk kortelę   atverk langą    atverk naują kortelę   atverk naują langą   atverk paieškos tinklalapį 
Z289Vl_031_03.wav,2343084,   atverk pradžios tinklalapį   atverk saitą  atverk žurnalą   aukštyn  dešinėn  eik aukštyn  eik dešinėn  eik į dešinę  eik į kairę  eik kairėn 
Z289Vl_032_02.wav,2325614,   originalus mastelis  padidink mastelį   padidink vaizdą   pasirink kitą    patvirtinu  pereik atgal  pereik į adreso juostą  pereik į ankstesnę kortelę  pereik į ankstesnį elementą    pereik į ankstesnį lauką 
Z289Vl_032_04.wav,1879084,   pramogos    rodyk visame ekrane   slink aukštyn  slink dešinėn   slink į kairę   slink kairėn  slink žemyn   spausdink tinklalapį  stabdyk  stabdyk atsiuntimą 
Z289Vl_065_05.wav,2172844,  grūdėtasis  išeiti iš programos     išjunk garsą  įjunk garsą  judėjimo organoidai   kapsulė  ką daryti   ketvirta  ketvirtas  kitas klausimas 
Z290Ml_025_01.wav,2571796,  abipusė lygiuotė    ankstesnė programa   ankstesnis    ankstesnis elementas   ankstesnis laiškas   ankstesnis neskaitytas laiškas    antra funkcija   anuliuok veiksmą    aplankų medis    aštunta funkcija   
Z290Ml_025_02.wav,2059420,   atgal    atkurk mastelį    atsakyk    atsakyk į laišką    atsakyk visiems    atsakyk visiems į laišką   atsisakyk   atstatyk langus    atšauk veiksmą    atverk   
Z290Ml_025_03.wav,2170924,  atverk administratoriaus teisėmis   atverk aplanką   atverk diską    atverk dokumentą    atverk dokumentų aplanką   atverk failą    atverk kompiuterio aplanką    atverk laišką    atverk muzikos aplanką    atverk paveikslų aplanką  
Z290Ml_025_04.wav,1610924,  atverk siuntų aplanką    atverk valdymo skydelį   aukštyn    baik programos darbą   centrinė lygiuotė   darbalaukis   dešimta funkcija   dešininė lygiuotė  devinta funkcija   
Z290Ml_025_05.wav,2641964,  didink mastelį   didink šriftą   eik atgal    eik aukštyn    eik į dešinę   eik į kairę    eik į pabaigą    eik į pradžią    eik į viršaplankį    eik toliau    eik žemyn  
Z290Ml_026_01.wav,2112372,  failų sąrašas  garsiau   gerai   grąžink langus    grąžink veiksmą    grok  išeik iš viso ekrano   išeiti iš sistemos    išjunk garsą    išjunk kompiuterį  
Z290Ml_026_02.wav,2293804,  išjunk kursyvą    išjunk pabraukimą      išjunk programą   išjunk pusjuodį    išjunk spaudinio peržiūrą    išjunk visą ekraną    iškirpk   išsiųsk    išsiųsk laišką   išskleisk elementus  
Z290Ml_026_03.wav,2250924,  išskleisk langą    į dešinę    į kairę   į pabaigą   į pradžią    į puslapio apačią    į puslapio viršų    įdėk    įjunk abipusę lygiuotę    įjunk centrinę lygiuotę  
Z290Ml_026_04.wav,2715564,  įjunk dešininę lygiuotę    įjunk garsą    įjunk kairinę lygiuotę  įjunk kursyvą    įjunk miego būseną   įjunk miego režimą    įjunk naršytuvą   įjunk pabraukimą    įjunk pusjuodį    įjunk spaudinio peržiūrą   
Z290Ml_026_05.wav,2479404,  įklijuok   įrašyk    įrašyk dokumentą   įrašyk ir užverk     įrašyk ir užverk laišką   įrašyk kitu vardu    įrašyk kitu vardu dokumentą   įrašyk laišką  įterpk euro ženklą 
Z290Ml_027_01.wav,2659884,    įterpk lentelę    įterpk paveikslą   įterpti lentelę   įterpti paveikslą    kairinė lygiuotė    ketvirta funkcija  kopijuok   kursyvas  mano dokumentai  mano kompiuteris  mano muzika   
Z290Ml_027_04.wav,2645164,   paleisk pašto programą   paleisk pateikčių rengyklę   paleisk rašyklę  paleisk skaičiuoklę  pauzė   pažymėk viską  penkta funkcija     perdaryk veiksmą     pereik į ankstesnį elementą  pereik į aplankų medį   
Z290Ml_027_05.wav,2371884,  pereik į failų sąrašą    pereik į naršymo sritį    pereik į tolesnį elementą     perjunk į ankstesnę programą    perjunk į tolesnę programą    perjunk programą   persiųsk   persiųsk laišką   pirma funkcija   pridėk priedą  
Z290Ml_028_01.wav,2049964, pristabdyk   pusjuodis  puslapiu aukštyn    puslapiu į dešinę  puslapiu į kairę   puslapiu žemyn    rodyk ankstesnį laišką   rodyk ankstesnį neskaitytą laišką    rodyk darbalaukį   rodyk dideles piktogramas   
Z290Ml_028_02.wav,2087724,  rodyk failų tvarkytuvę    rodyk išklotines    rodyk išsamią informaciją   rodyk komandas   rodyk leistuvę   rodyk mažas piktogramas    rodyk padidintas piktogramas   rodyk paštą   rodyk pašto programą    rodyk pateikčių rengyklę 
Z290Ml_028_03.wav,2097544,  rodyk rašyklę    rodyk savybes   rodyk sąrašą   rodyk skaičiuoklę    rodyk tolesnį laišką   rodyk tolesnį neskaitytą laišką  rodyk turinį   rodyk vidutines piktogramas   rodyk visame ekrane  septinta funkcija  
Z290Ml_028_05.wav,2131884, sumažink šriftą   surikiuok pagal datą   surikiuok pagal pavadinimą   suskleisk elementus      suskleisk langą   šalink   šešta funkcija   taikyk   taip   tęsk  
Z290Ml_029_01.wav,1891884,  tikrink paštą  tyliau  tolesnė programa   tolesnis   tolesnis elementas   tolesnis laiškas   tolesnis neskaitytas laiškas  toliau    trečia funkcija   užmigdyk kompiuterį    
Z290Ml_029_02.wav,2069804,  užrakink kompiuterį    užverk   užverk dokumentą   užverk langą   valdymo skydelis  visas ekranas   vykdyk antrą funkciją   vykdyk aštuntą funkciją   vykdyk dešimtą funkciją   vykdyk devintą funkciją 
Z290Ml_029_03.wav,2083244,  vykdyk ketvirtą funkciją   vykdyk penktą funkciją   vykdyk pirmą funkciją    vykdyk septintą funkciją  vykdyk šeštą funkciją    vykdyk trečią funkciją   žemyn    trečia funkcija  tyliau   tęsk  
Z290Ml_029_04.wav,1976642,  užbaik programos darbą    užmigdyk kompiuterį   užrakink kompiuterį  užverk   užverk dokumentą   užverk langą   valdymo skydelis   visas ekranas   vykdyk   vykdyk antrą funkciją  
Z290Ml_029_05.wav,2405804,  vykdyk aštuntą funkciją    vykdyk devintą funkciją   vykdyk dešimtą funkciją   vykdyk ketvirtą funkciją     vykdyk penktą funkciją   vykdyk pirmą funkciją    vykdyk septintą funkciją    vykdyk trečią funkciją   vykdyk šeštą funkciją  vykdyti  
Z290Ml_030_01_T.wav,2049324,  į dešinę  į kairę   į pabaigą   į pradžią   į puslapio apačią   į puslapio dešnę  į puslapio kairę   į puslapio viršų   įdėk   įjunk naršytuvą 
Z290Ml_030_02.wav,2437804,   įjunk abipusę lygiuotę    įjunk centrinę lygiuotę   įjunk dešininę lygiuotę   įjunk garsą    įjunk kairinę lygiuotę    įjunk kursyvą   įjunk miego būseną   įjunk miego režimą   įjunk pabraukimą    įjunk pusjuodį   
Z290Ml_030_03.wav,2249004,  įjunk spaudinio peržiūrą    įrašyk   įrašyk dokumentą   įrašyk ir užverk   įrašyk ir užverk adresatą   įrašyk ir užverk kontaktą   įrašyk ir užverk laišką  įrašyk ir užverk paskyrą   įrašyk ir užverk susitikimą   įrašyk ir užverk įvykį  
Z290Ml_030_04.wav,2471724,  įrašyk kitu vardu   įrašyk kitu vardu dokumentą   įrašyk laišką   įterpk euro ženklą   įterpk lentelę    įterpk paveikslą   įterpti lentelę   įterpti paveikslą   šešta funkcija   šiandiena    šiukšliadėžė    žemyn  
Z290Ml_031_02.wav,2077484,  atstatyk veiksmą    atšauk veiksmą   atverk adresyną   atverk atsiuntimų aplanką   atverk atsiuntimų žurnalą   atverk kortelę    atverk langą  atverk naują kortelę   atverk naują langą  atverk paieškos tinklalapį  
Z290Ml_031_03.wav,1786284,  atverk pradžios tinklalapį   atverk saitą    atverk žurnalą  aukštyn  dešinėn   eik aukštyn    eik dešinėn   eik į dešinę   eik į kairę   eik kairėn  
Z290Ml_031_04.wav,1933484, eik žemyn   grąžink   grąžink veiksmą    grįžk atgal   grįžk iš viso ekrano   išjunk visą ekraną   iškirpk tekstą    išvalyk naršymo žurnalą   į adreso juostą   į ankstesnę kortelę 
Z290Ml_032_01.wav,2049324, įrašyk adresą   įrašyk į adresyną   įrašyk tinklalapio adresą  įtrauk į adresyną  kairėn   kitas laukas   kopijuok tekstą   naršymo žurnalas  naujienos  normalus ekranas 
Z290Ml_032_02.wav,2000444,  originalus mastelis   padidink mastelį   padidink vaizdą   pasirink kitą   patvirtinu   pereik atgal   pereik į adreso juostą   pereik į ankstesnę kortelę   pereik į ankstesnį elementą  pereik į ankstesnį lauką 
Z290Ml_032_03.wav,1985324,  pereik į galinę kortelę   pereik į kitą elementą   pereik į kitą lauką   pereik į kortelę   pereik į pradžios kortelę   pereik į tolesnę kortelę   pereik į tolesnį elementą   pereik į tolesnį lauką  pereik pirmyn  pradžios kortelė    
Z290Ml_032_04.wav,2158124, pramogos   rodyk visame ekrane   slink aukštyn   slink dešinėn   slink į kairę    slink kairėn    slink žemyn   spausdink tinklalapį   stabdyk   stabdyk atsiuntimą 
Z290Ml_032_06.wav,1022634,  tolesnis teksto fragmentas  tolesnis tinklalapis  vėlesnis tinklalapis   vietinis meniu  žemyn 
Z290Ml_065_05.wav,2077484,  grūdėtasis   išeiti iš programos    išjunk garsą   įjunk garsą   judėjimo organoidai   kapsulė   ką daryti   ketvirta   ketvirtas    kitas klausimas  
Z290Ml_066_03.wav,1904684,  protistai   pulsuojančioji vakuolė   ribosomos   rodyk    rodyk rezultatus   rodyk skyriaus turinį   rodyk teisingą atsakymą   rodyk turinį   rodyk veiklų sąrašą   sandara 
Z291Ml_025_01.wav,2271460,  abipusė lygiuotė    ankstesnė programa    ankstesnis    ankstesnis elementas    ankstesnis laiškas    ankstesnis neskaitytas laiškas    antra funkcija    anuliuok veiksmą    aplankų medis   aštunta funkcija    
Z291Ml_025_02.wav,2346284,   atgal    atkurk mastelį    atsakyk     atsakyk į laišką   atsakyk visiems     atsakyk visiems į laišką   atsisakyk    atstatyk langus    atšauk veiksmą     atverk    
Z291Ml_025_03.wav,2602004,  atverk administratoriaus teisėmis    atverk aplanką    atverk diską     atverk dokumentą     atverk dokumentų aplanką     atverk failą    atverk kompiuterio aplanką    atverk laišką    atverk muzikos aplanką    atverk paveikslų aplanką    
Z291Ml_025_04.wav,2412204,  atverk siuntų aplanką     atverk valdymo skydelį    aukštyn     baik programos darbą    centrinė lygiuotė   darbalaukis    dešimta funkcija     dešininė lygiuotė     devinta funkcija     
Z291Ml_025_05.wav,2738604,   didink mastelį    didink šriftą      eik atgal    eik aukštyn     eik į dešinę    eik į kairę     eik į pabaigą     eik į pradžią    eik į viršaplankį    eik toliau   eik žemyn   
Z291Ml_026_01_T.wav,2241964,  failų sąrašas   garsiau   gerai    grąžink langus     grąžink veiksmą    grok    išeik iš ekrano    išeiti iš sistemos   išjunk garsą   išjunk kompiuterį       
Z291Ml_026_02.wav,2261804,   išjunk kursyvą   išjunk pabraukimą   išjunk programą   išjunk pusjuodį    išjunk spaudinio peržiūrą   išjunk visą ekraną    iškirpk   išsiųsk    išsiųsk laišką    išskleisk elementus    
Z291Ml_026_03.wav,2192684,  išskleisk langą    į dešinę    į kairę   į pabaigą     į pradžią    į puslapio apačią    į puslapio viršų   įdėk   įjunk abipusę lygiuotę   įjunk centrinę lygiuotę   
Z291Ml_026_04.wav,2259244,  įjunk dešininę lygiuotę    įjunk garsą    įjunk kairinę lygiuotę    įjunk kursyvą   įjunk miego būseną  įjunk miego režimą    įjunk naršytuvą    įjunk pabraukimą   įjunk pusjuodį   įjunk spaudinio peržiūrą  
Z291Ml_026_05.wav,2298924,  įklijuok     įrašyk   įrašyk dokumentą  įrašyk ir užverk    įrašyk ir užverk laišką   įrašyk kitu vardu     įrašyk kitu vardu dokumentą   įrašyk laišką   įterpk euro ženklą   
Z291Ml_027_01.wav,2435244,    įterpk lentelę   įterpk paveikslą   įterpti lentelę    įterpti paveikslą    kairinė lygiuotė   ketvirta funkcija    kopijuok   kursyvas    mano dokumentai   mano kompiuteris  mano muzika   
Z291Ml_027_04.wav,2161324,  paleisk pašto programą   paleisk pateikčių rengyklę   paleisk rašyklę   paleisk skaičiuoklę  pauzė   pažymėk viską   penkta funkcija    perdaryk veiksmą     pereik į ankstesnį elementą    pereik į aplankų medį   
Z291Ml_027_05.wav,2480684,  pereik į failų sąrašą    pereik į naršymo sritį  pereik į tolesnį elementą    perjunk į ankstesnę programą   perjunk į tolesnę programą    perjunk programą  persiųsk   persiųsk laišką   pirma funkcija   pridėk priedą   
Z291Ml_028_01.wav,2137486,  pristabdyk   pusjuodis    puslapiu aukštyn    puslapiu į dešinę    puslapiu į kairę  puslapiu žemyn    rodyk ankstesnį laišką   rodyk ankstesnį neskaitytą laišką   rodyk darbalaukį  rodyk dideles piktogramas   
Z291Ml_028_02.wav,2286124,  rodyk failų tvarkytuvę    rodyk išklotines    rodyk išsamią informaciją   rodyk komandas   rodyk leistuvę   rodyk mažas piktogramas    rodyk padidintas piktogramas   rodyk paštą   rodyk pašto programą   rodyk pateikčių rengyklę   
Z291Ml_028_03.wav,2080044,   rodyk rašyklę    rodyk savybes   rodyk sąrašą  rodyk skaičiuoklę  rodyk tolesnį laišką   rodyk tolesnį neskaitytą laišką  rodyk turinį  rodyk vidutines piktogramas   rodyk visame ekrane   septinta funkcija  
Z291Ml_028_05.wav,2209324,  sumažink šriftą   surikiuok pagal datą   surikiuok pagal pavadinimą  suskleisk elementus     suskleisk langą   šalink  šešta funkcija   taikyk  taip    tęsk  
Z291Ml_029_01.wav,1978284,  tikrink paštą   tyliau   tolesnė programa    tolesnis  tolesnis elementas    tolesnis laiškas  tolesnis neskaitytas laiškas  toliau   trečia funkcija  užmigdyk kompiuterį  
Z291Ml_029_02.wav,2034604,  užrakink kompiuterį    užverk   užverk dokumentą  užverk langą  valdymo skydelis  visas ekranas   vykdyk antrą funkciją    vykdyk aštuntą funkciją    vykdyk dešimtą funkciją    vykdyk devintą funkciją  
Z291Ml_029_03.wav,1980506,  vykdyk ketvirtą funkciją     vykdyk penktą funkciją   vykdyk pirmą funkciją   vykdyk septintą funkciją   vykdyk šeštą funkciją   vykdyk trečią funkciją   žemyn  trečia funkcija    tyliau    tęsk    
Z291Ml_029_04.wav,1955884,  užbaik programos darbą   užmigdyk kompiuterį   užrakink kompiuterį  užverk   užverk dokumentą  užverk langą   valdymo skydelis   visas ekranas  vykdyk    vykdyk antrą funkciją  
Z291Ml_029_05.wav,2521240,  vykdyk aštuntą funkciją    vykdyk devintą funkciją   vykdyk dešimtą funkciją    vykdyk ketvirtą funkciją     vykdyk penktą funkciją    vykdyk pirmą funkciją   vykdyk septintą funkciją   vykdyk trečią funkciją   vykdyk šeštą funkciją  vykdyti  
Z291Ml_030_01.wav,1386702,  į dešinę  į kairę  į pabaigą   į pradžią    į puslapio apačią    į puslapio dešinę  į puslapio kairę  į puslapio viršų   įdėk   įjunk naršytuvą 
Z291Ml_030_02.wav,1203084, įjunk abipusę lygiuotę  įjunk centrinę lygiuotę   įjunk dešininę lygiuotę  įjunk garsą   įjunk kairinę lygiuotę   įjunk kursyvą    įjunk miego būseną  įjunk miego režimą    įjunk pabraukimą   įjunk pusjuodį  
Z291Ml_030_03.wav,2043044,  įjunk spaudinio peržiūrą  įrašyk   įrašyk dokumentą  įrašyk ir užverk   įrašyk ir užverk adresatą    įrašyk ir užverk kontaktą   įrašyk ir užverk laišką  įrašyk ir užverk paskyrą   įrašyk ir užverk susitikimą  įrašyk ir užverk įvykį  
Z291Ml_030_04.wav,2151418,   įrašyk kitu vardu    įrašyk kitu vardu dokumentą   įrašyk laišką   įterpk euro ženklą   įterpk lentelę   įterpk paveikslą   įterpti lentelę    įterpti paveikslą  šešta funkcija    šiandiena   šiukšliadėžė   žemyn 
Z291Ml_031_02.wav,2142798, atstatyk veiksmą  atšauk veiksmą  atverk adresyną  atverk atsiuntimų aplanką  atverk atsiuntimų žurnalą  atverk kortelę   atverk langą  atverk naują kortelę  atverk naują langą    atverk paieškos tinklalapį  
Z291Ml_031_03.wav,2035548,   atverk pradžios tinklalapį    atverk saitą  atverk žurnalą   aukštyn  dešinėn   eik aukštyn   eik dešinėn   eik į dešinę   eik į kairę  eik kairėn  
Z291Ml_031_04.wav,1992364,  eik žemyn    grąžink  grąžink veiksmą  grįžk atgal    grįžk iš viso ekrano   išjunk visą ekraną   iškirpk tekstą  išvalyk naršymo žurnalą   į adreso juostą  į ankstesnę kortelę  
Z291Ml_032_01.wav,2087724,  įrašyk adresą   įrašyk į adresyną   įrašyk tinklalapio adresą  įtrauk į adresyną   kairėn   kitas laukas   kopijuok tekstą   naršymo žurnalas  naujienos  normalus ekranas  
Z291Ml_032_02.wav,1972590,  originalus mastelis   padidink mastelį  padidink vaizdą   pasirink kitą   patvirtinu   pereik atgal   pereik į adreso juostą   pereik į ankstesnę kortelę  pereik į ankstesnį elementą  pereik į ankstesnį lauką 
Z291Ml_032_03.wav,2083244,  pereik į galinę kortelę   pereik į kitą elementą   pereik į kitą lauką   pereik į kortelę  pereik į pradžios kortelę    pereik į tolesnę kortelę   pereik į tolesnį elementą    pereik į tolesnį lauką   pereik pirmyn   pradžios kortelė   
Z291Ml_032_04.wav,1974430,   pramogos   rodyk visame ekrane    slink aukštyn   slink dešinėn  slink į kairę  slink kairėn   slink žemyn    spausdink tinklalapį    stabdyk   stabdyk atsiuntimą 
Z291Ml_032_06.wav,1098292,  tolesnis teksto fragmentas   tolesnis tinklalapis  vėlesnis tinklalapis   vietinis meniu  žemyn  
Z291Ml_065_05.wav,2190764,  grūdėtasis  išeiti iš programos    išjunk garsą   įjunk garsą   judėjimo organoidai   kapsulė   ką daryti  ketvirta    ketvirtas   kitas klausimas 
Z292Mk_025_01.wav,2267692,   abipusė lygiuotė    ankstesnė programa   ankstesnis   ankstesnis elementas    ankstesnis laiškas     ankstesnis neskaitytas laiškas    antra funkcija    anuliuok veiksmą    aplankų medis    aštunta funkcija     
Z292Mk_025_02.wav,1734188,   atgal    atkurk mastelį    atsakyk    atsakyk į laišką    atsakyk visiems    atsakyk visiems į laišką   atsisakyk    atstatyk langus    atšauk veiksmą   atverk   
Z292Mk_025_03.wav,1875884,  atverk administratoriaus teisėmis   atverk aplanką   atverk diską    atverk dokumentą   atverk dokumentų aplanką   atverk failą    atverk kompiuterio aplanką   atverk laišką  atverk muzikos aplanką   atverk paveikslų aplanką   
Z292Mk_025_04.wav,2022444,  atverk siuntų aplanką    atverk valdymo skydelį    aukštyn   baik programos darbą    centrinė lygiuotė    darbalaukis    dešimta funkcija   dešininė lygiuotė    devinta funkcija    
Z292Mk_026_01.wav,2002072,  failų sąrašas  garsiau   gerai    grąžink langus    grąžink veiksmą    grok    išeik iš viso ekrano   išeiti iš sistemos    išjunk garsą   išjunk kompiuterį     
Z292Mk_026_02.wav,1834284,  išjunk kursyvą    išjunk pabraukimą    išjunk programą    išjunk pusjuodį    išjunk spaudinio peržiūrą   išjunk visą ekraną   iškirpk    išsiųsk     išsiųsk laišką    išskleisk elementus   
Z292Mk_026_03.wav,1772844,    išskleisk langą   į dešinę    į kairę    į pabaigą    į pradžią   į puslapio apačią    į puslapio viršų   įdėk    įjunk abipusę lygiuotę    įjunk centrinę lygiuotę   
Z292Mk_026_04.wav,2085804,   įjunk dešininę lygiuotę   įjunk garsą    įjunk kairinę lygiuotę    įjunk kursyvą    įjunk miego būseną    įjunk miego režimą    įjunk naršytuvą    įjunk pabraukimą    įjunk pusjuodį    įjunk spaudinio peržiūrą   
